tconst,ordering,nconst,category,job,characters
tt7702262,2,nm0001413,actress,,"[""Marge Simpson""]"
tt7702262,3,nm0004813,actress,,"[""Bart Simpson""]"
tt7702262,4,nm0810379,actress,,"[""Lisa Simpson""]"
tt7702262,5,nm0688914,director,,
tt7702262,6,nm0027214,director,supervising director,
tt7702262,7,nm0004981,writer,creator,
tt7702262,8,nm0000985,writer,creator,
tt7702262,9,nm0800376,writer,creator,
tt7733366,10,nm2203779,writer,written by,
tt7733366,1,nm0071304,actor,,"[""Bob Belcher""]"
tt7733366,2,nm2089814,actor,,"[""Tina Belcher""]"
tt7733366,3,nm1483349,actor,,"[""Gene Belcher""]"
tt7733366,4,nm1926427,actor,,"[""Teddy""]"
tt7733366,5,nm0220615,director,supervising director,
tt7733366,6,nm3861229,director,,
tt7733366,7,nm0098908,writer,creator,
tt7733366,8,nm0202458,writer,creator,
tt7733366,9,nm0597313,writer,written by,
tt7736070,10,nm4871773,writer,,
tt7736070,1,nm0001293,actor,,"[""Santa Claus"",""The Nerd"",""Morgue Attendant""]"
tt7736070,2,nm0004517,actor,,"[""Krampus"",""Santa's Manager"",""Singing Santa""]"
tt7736070,3,nm1318596,actor,,"[""Narrator""]"
tt7736070,4,nm2744192,actress,,
tt7736070,5,nm0791995,director,,
tt7736070,6,nm2616390,writer,,
tt7736070,7,nm4526557,writer,,
tt7736070,8,nm1827639,writer,,
tt7736070,9,nm1535893,writer,head writer,
tt7741392,10,nm1681374,editor,,
tt7741392,1,nm1902432,actor,,"[""Early Cuyler""]"
tt7741392,2,nm2284315,actor,,"[""Rusty Cuyler""]"
tt7741392,3,nm1075468,actor,,"[""Granny""]"
tt7741392,4,nm0254043,actor,,"[""Sheriff""]"
tt7741392,5,nm0287265,director,,
tt7741392,6,nm0932302,director,,
tt7741392,7,nm1852674,producer,producer,
tt7741392,8,nm1743855,producer,producer,
tt7741392,9,nm2460433,producer,producer,
tt7751274,10,nm1802814,writer,head writer,
tt7751274,1,nm0001293,actor,,"[""The Nerd"",""Dr. Robert Ford"",""Barack Obama""]"
tt7751274,2,nm2668086,actress,,"[""Angela"",""Sky Dancer""]"
tt7751274,3,nm0360028,actor,,"[""Captain Richard Phillips""]"
tt7751274,4,nm0482851,actor,,"[""Cancellation Joe"",""Satan""]"
tt7751274,5,nm0791995,director,,
tt7751274,6,nm2616390,writer,,
tt7751274,7,nm1827639,writer,,
tt7751274,8,nm5336333,writer,,
tt7751274,9,nm1535893,writer,head writer,
tt7758640,10,nm1648343,producer,producer,
tt7758640,1,nm0532235,actor,,"[""Peter Griffin"",""Brian Griffin"",""Stewie Griffin""]"
tt7758640,2,nm0097504,actress,,"[""Lois Griffin""]"
tt7758640,3,nm0001293,actor,,"[""Chris Griffin""]"
tt7758640,4,nm0005109,actress,,"[""Meg Griffin""]"
tt7758640,5,nm0392146,director,,
tt7758640,6,nm1462498,director,supervising director,
tt7758640,7,nm1398960,director,supervising director,
tt7758640,8,nm0958412,writer,creator,
tt7758640,9,nm2213739,writer,written by,
tt7786664,10,nm4183757,writer,written by,
tt7786664,1,nm0532235,actor,,"[""Stan Smith"",""Roger the Alien"",""Greg Corbin""]"
tt7786664,2,nm0769446,actress,,"[""Francine Smith""]"
tt7786664,3,nm0342241,actor,,"[""Steve Smith""]"
tt7786664,4,nm1484134,actress,,"[""Hayley Smith""]"
tt7786664,5,nm1326699,director,,
tt7786664,6,nm0400423,director,supervising director,
tt7786664,7,nm1547501,director,supervising director,
tt7786664,8,nm0963341,writer,creator,
tt7786664,9,nm0963392,writer,creator,
tt7787728,10,nm1733825,writer,executive story editor,
tt7787728,1,nm0532235,actor,,"[""Stan Smith"",""Roger the Alien""]"
tt7787728,2,nm0769446,actress,,"[""Francine Smith""]"
tt7787728,3,nm0342241,actor,,"[""Steve Smith""]"
tt7787728,4,nm1484134,actress,,"[""Hayley Smith""]"
tt7787728,5,nm0336296,director,,
tt7787728,6,nm1205514,director,,
tt7787728,7,nm0963341,writer,creator,
tt7787728,8,nm0963392,writer,creator,
tt7787728,9,nm3018746,writer,written by,
tt7787730,10,nm1297380,writer,written by,
tt7787730,1,nm0532235,actor,,"[""Stan Smith"",""Roger the Alien""]"
tt7787730,2,nm0769446,actress,,"[""Francine Smith""]"
tt7787730,3,nm0342241,actor,,"[""Steve Smith""]"
tt7787730,4,nm1484134,actress,,"[""Hayley Smith""]"
tt7787730,5,nm2775702,director,,
tt7787730,6,nm1547501,director,supervising director,
tt7787730,7,nm0963341,writer,creator,
tt7787730,8,nm0963392,writer,creator,
tt7787730,9,nm5657347,writer,written by,
tt7799256,10,nm1803552,writer,,
tt7799256,1,nm0001293,actor,,"[""Scooby-Doo"",""Arthur Read"",""Dr. Robert Ford""]"
tt7799256,2,nm0004802,actress,,"[""Velma Dinkley"",""Peppa-Mint""]"
tt7799256,3,nm5336333,actress,,"[""Doc McStuffins"",""Daisy"",""Chef Club Girl""]"
tt7799256,4,nm0001264,actress,,"[""Daphne Blake"",""Bubbleisha""]"
tt7799256,5,nm0791995,director,,
tt7799256,6,nm2616390,writer,,
tt7799256,7,nm1827639,writer,,
tt7799256,8,nm1535893,writer,head writer,
tt7799256,9,nm1802814,writer,head writer,
tt7799264,10,nm1802814,writer,head writer,
tt7799264,1,nm0001293,actor,,"[""Ash Ketchum"",""Henry Kissinger"",""Paul McCartney""]"
tt7799264,2,nm0176981,actor,,"[""Harriet's Boss"",""Braveheart Mouse"",""Dave Seville""]"
tt7799264,3,nm1905135,actress,,"[""Selena Gomez""]"
tt7799264,4,nm1740127,actress,,
tt7799264,5,nm0791995,director,,
tt7799264,6,nm4526557,writer,,
tt7799264,7,nm1827639,writer,,
tt7799264,8,nm1535893,writer,head writer,
tt7799264,9,nm4932962,writer,,
tt7801856,10,nm1803552,writer,,
tt7801856,1,nm0001293,actor,,"[""The Nerd"",""Daniel Tiger"",""Mario""]"
tt7801856,2,nm0601750,self,,"[""Himself""]"
tt7801856,3,nm0647638,actor,,"[""Martin Brody"",""Basil of Baker Street"",""Logan 5""]"
tt7801856,4,nm1802814,actor,,"[""Wario"",""Biff""]"
tt7801856,5,nm0791995,director,,
tt7801856,6,nm2616390,writer,,
tt7801856,7,nm1827639,writer,,
tt7801856,8,nm5336333,writer,,
tt7801856,9,nm1535893,writer,head writer,
tt7801866,10,nm1802814,writer,head writer,
tt7801866,1,nm0001293,actor,,"[""The Nerd"",""Kylo Ren"",""Junior""]"
tt7801866,2,nm0074036,actor,,"[""Luke Skywalker""]"
tt7801866,3,nm0000337,actress,,"[""Rey"",""Sarah Altman""]"
tt7801866,4,nm0269542,actor,,"[""Poe Dameron""]"
tt7801866,5,nm0791995,director,,
tt7801866,6,nm2616390,writer,,
tt7801866,7,nm1827639,writer,,
tt7801866,8,nm5336333,writer,,
tt7801866,9,nm1535893,writer,head writer,
tt7801868,10,nm1802814,writer,head writer,
tt7801868,1,nm0001293,actor,,"[""Ash Ketchum"",""Sebastian"",""Fred Flintstone""]"
tt7801868,2,nm1027847,actress,,"[""Trish Walker"",""Patti Mayonnaise""]"
tt7801868,3,nm2768721,actress,,"[""Jessica Jones"",""Manimal's Wife""]"
tt7801868,4,nm0199215,actor,,"[""Daredevil"",""Manimal"",""Dr. Jonathan Chase""]"
tt7801868,5,nm0791995,director,,
tt7801868,6,nm4526557,writer,,
tt7801868,7,nm1827639,writer,,
tt7801868,8,nm1535893,writer,head writer,
tt7801868,9,nm4932962,writer,,
tt7808452,10,nm4758065,writer,written by,
tt7808452,1,nm0035488,actor,,"[""Elliott Birch""]"
tt7808452,2,nm2654481,actor,,"[""Lars""]"
tt7808452,3,nm0149560,actress,,"[""Shannon Glaser""]"
tt7808452,4,nm1789985,actor,,"[""Judd Birch""]"
tt7808452,5,nm1439508,director,,
tt7808452,6,nm1802209,writer,creator,
tt7808452,7,nm2810295,writer,creator,
tt7808452,8,nm0505662,writer,creator,
tt7808452,9,nm0280814,writer,creator,
tt7808456,10,nm0703666,writer,written by,
tt7808456,1,nm0035488,actor,,"[""Elliot Birch""]"
tt7808456,2,nm0149560,actress,,"[""Shannon Glaser""]"
tt7808456,3,nm0993507,actress,,"[""Leah Birch""]"
tt7808456,4,nm0454236,actor,,"[""Marty Glouberman""]"
tt7808456,5,nm1046217,director,,
tt7808456,6,nm1802209,writer,creator,
tt7808456,7,nm2810295,writer,creator,
tt7808456,8,nm0505662,writer,creator,
tt7808456,9,nm0280814,writer,creator,
tt7808458,10,nm3269545,writer,written by,
tt7808458,1,nm0035488,actor,,"[""Elliot Birch""]"
tt7808458,2,nm2654481,actor,,"[""Lars""]"
tt7808458,3,nm1585728,actress,,"[""Jessi Glaser""]"
tt7808458,4,nm6800854,actor,,"[""DeVon""]"
tt7808458,5,nm1754908,director,,
tt7808458,6,nm1802209,writer,creator,
tt7808458,7,nm2810295,writer,creator,
tt7808458,8,nm0505662,writer,creator,
tt7808458,9,nm0280814,writer,creator,
tt7808462,10,nm6008860,writer,written by,
tt7808462,1,nm0035488,actor,,"[""Elliot Birch""]"
tt7808462,2,nm1789985,actor,,"[""Judd Birch""]"
tt7808462,3,nm0993507,actress,,"[""Leah Birch""]"
tt7808462,4,nm0243233,actor,,"[""Val Bilzerian""]"
tt7808462,5,nm1439508,director,,
tt7808462,6,nm1802209,writer,creator,
tt7808462,7,nm2810295,writer,creator,
tt7808462,8,nm0505662,writer,creator,
tt7808462,9,nm0280814,writer,creator,
tt7808466,10,nm2503479,writer,written by,
tt7808466,1,nm0035488,actor,,"[""Elliot Birch""]"
tt7808466,2,nm0149560,actress,,"[""Shannon Glaser""]"
tt7808466,3,nm1789985,actor,,"[""Judd Birch""]"
tt7808466,4,nm0454236,actor,,"[""Marty Glouberman""]"
tt7808466,5,nm1046217,director,,
tt7808466,6,nm1802209,writer,creator,
tt7808466,7,nm2810295,writer,creator,
tt7808466,8,nm0505662,writer,creator,
tt7808466,9,nm0280814,writer,creator,
tt7808470,10,nm3269545,writer,written by,
tt7808470,1,nm0035488,actor,,"[""Elliot Birch""]"
tt7808470,2,nm0001213,actor,,"[""Older Guy Town Resident""]"
tt7808470,3,nm1380070,actor,,"[""Tyler the Hormone Monster""]"
tt7808470,4,nm0454236,actor,,"[""Marty Glouberman""]"
tt7808470,5,nm1754908,director,,
tt7808470,6,nm1802209,writer,creator,
tt7808470,7,nm2810295,writer,creator,
tt7808470,8,nm0505662,writer,creator,
tt7808470,9,nm0280814,writer,creator,
tt7808472,10,nm4758065,writer,written by,
tt7808472,1,nm0035488,actor,,
tt7808472,2,nm2654481,actor,,"[""Lars""]"
tt7808472,3,nm0277213,actor,,"[""Nathan Fillion""]"
tt7808472,4,nm1380070,actor,,"[""Tyler the Hormone Monster""]"
tt7808472,5,nm1439508,director,,
tt7808472,6,nm1802209,writer,creator,
tt7808472,7,nm2810295,writer,creator,
tt7808472,8,nm0505662,writer,creator,
tt7808472,9,nm0280814,writer,creator,
tt7808476,10,nm4621803,writer,written by,
tt7808476,1,nm0035488,actor,,
tt7808476,2,nm1380070,actor,,"[""Tyler the Hormone Monster""]"
tt7808476,3,nm5246001,actress,,
tt7808476,4,nm1585728,actress,,"[""Jessi Glaser""]"
tt7808476,5,nm1046217,director,,
tt7808476,6,nm1802209,writer,creator,
tt7808476,7,nm2810295,writer,creator,
tt7808476,8,nm0505662,writer,creator,
tt7808476,9,nm0280814,writer,creator,
tt7808478,10,nm2503479,writer,written by,
tt7808478,1,nm0035488,actor,,"[""Elliot Birch"",""Bob the Hormone Monster""]"
tt7808478,2,nm0134072,actor,,"[""Gavin the Hormone Monster""]"
tt7808478,3,nm2654481,actor,,"[""Detective Dumont""]"
tt7808478,4,nm0149560,actress,,"[""Shannon Glaser""]"
tt7808478,5,nm1754908,director,,
tt7808478,6,nm1802209,writer,creator,
tt7808478,7,nm2810295,writer,creator,
tt7808478,8,nm0505662,writer,creator,
tt7808478,9,nm0280814,writer,creator,
tt7852042,10,nm1648343,producer,producer,
tt7852042,1,nm0532235,actor,,"[""Peter Griffin"",""Brian Griffin"",""Stewie Griffin""]"
tt7852042,2,nm0097504,actress,,"[""Lois Griffin""]"
tt7852042,3,nm0001293,actor,,"[""Chris Griffin""]"
tt7852042,4,nm0005109,actress,,"[""Meg Griffin""]"
tt7852042,5,nm0392146,director,,
tt7852042,6,nm1462498,director,supervising director,
tt7852042,7,nm0958412,writer,creator,
tt7852042,8,nm0576761,writer,written by,
tt7852042,9,nm2401797,writer,staff writer,
tt7852044,10,nm0716396,producer,producer,
tt7852044,1,nm0532235,actor,,"[""Peter Griffin as Professor Moriarty"",""Brian Griffin as Dr. John Watson"",""Stewie Griffin as Sherlock Holmes""]"
tt7852044,2,nm0097504,actress,,"[""Lois Griffin as Constance""]"
tt7852044,3,nm0001293,actor,,"[""Chris Griffin as Queen Victoria""]"
tt7852044,4,nm0005109,actress,,"[""Meg Griffin""]"
tt7852044,5,nm2835602,director,,
tt7852044,6,nm1462498,director,supervising director,
tt7852044,7,nm0958412,writer,creator,
tt7852044,8,nm0329047,writer,written by,
tt7852044,9,nm1648343,producer,producer,
tt7852058,10,nm0716396,producer,producer,
tt7852058,1,nm0532235,actor,,"[""Peter Griffin"",""Brian Griffin"",""Glenn Quagmire""]"
tt7852058,2,nm0097504,actress,,"[""Lois Griffin""]"
tt7852058,3,nm0001293,actor,,"[""Chris Griffin"",""Man in Audience""]"
tt7852058,4,nm0005109,actress,,"[""Meg Griffin""]"
tt7852058,5,nm1108814,director,,
tt7852058,6,nm0958412,writer,creator,
tt7852058,7,nm2401797,writer,staff writer,
tt7852058,8,nm1254003,writer,written by,
tt7852058,9,nm1648343,producer,producer,
tt7852062,1,nm0532235,actor,,"[""Peter Griffin"",""Brian Griffin"",""Stewie Griffin""]"
tt7852062,2,nm0097504,actress,,"[""Lois Griffin""]"
tt7852062,3,nm0001293,actor,,"[""Chris Griffin""]"
tt7852062,4,nm0005109,actress,,"[""Meg Griffin""]"
tt7852062,5,nm3196934,director,,
tt7852062,6,nm0958412,writer,creator,
tt7852062,7,nm1643999,writer,written by,
tt7852062,8,nm0716396,producer,producer,
tt7852066,10,nm0716396,producer,producer,
tt7852066,1,nm0532235,actor,,"[""Peter Griffin"",""Brian Griffin"",""Stewie Griffin""]"
tt7852066,2,nm0097504,actress,,"[""Lois Griffin"",""Tricia Takanawa""]"
tt7852066,3,nm0001293,actor,,"[""Chris Griffin"",""Student""]"
tt7852066,4,nm0005109,actress,,"[""Meg Griffin""]"
tt7852066,5,nm0453606,director,,
tt7852066,6,nm0958412,writer,creator,
tt7852066,7,nm1953736,writer,written by,
tt7852066,8,nm2401797,writer,staff writer,
tt7852066,9,nm1648343,producer,producer,
tt7852070,10,nm2401797,writer,staff writer,
tt7852070,1,nm0532235,actor,,"[""Peter Griffin"",""Brian Griffin"",""Stewie Griffin""]"
tt7852070,2,nm0097504,actress,,"[""Lois Griffin""]"
tt7852070,3,nm0001293,actor,,"[""Chris Griffin""]"
tt7852070,4,nm0005109,actress,,"[""Meg Griffin""]"
tt7852070,5,nm2835602,director,,
tt7852070,6,nm1462498,director,supervising director,
tt7852070,7,nm1398960,director,supervising director,
tt7852070,8,nm0958412,writer,creator,
tt7852070,9,nm2157250,writer,written by,
tt7852074,10,nm0716396,producer,producer,
tt7852074,1,nm0532235,actor,,"[""Peter Griffin"",""Brian Griffin"",""Stewie Griffin""]"
tt7852074,2,nm0097504,actress,,"[""Lois Griffin""]"
tt7852074,3,nm0001293,actor,,"[""Chris Griffin""]"
tt7852074,4,nm0005109,actress,,"[""Meg Griffin""]"
tt7852074,5,nm2531622,director,,
tt7852074,6,nm0958412,writer,creator,
tt7852074,7,nm0378262,writer,written by,
tt7852074,8,nm2401797,writer,staff writer,
tt7852074,9,nm1648343,producer,producer,
tt7852294,10,nm0192847,writer,written by,
tt7852294,1,nm0144657,actor,,"[""Homer Simpson"",""Mayor Quimby"",""Sideshow Mel""]"
tt7852294,2,nm0001413,actress,,"[""Marge Simpson""]"
tt7852294,3,nm0004813,actress,,"[""Bart Simpson""]"
tt7852294,4,nm0810379,actress,,"[""Lisa Simpson""]"
tt7852294,5,nm0027214,director,supervising director,
tt7852294,6,nm2836316,director,,
tt7852294,7,nm0004981,writer,creator,
tt7852294,8,nm0000985,writer,creator,
tt7852294,9,nm0800376,writer,creator,
tt7852806,10,nm5512076,composer,,
tt7852806,1,nm0071304,actor,,"[""Bob Belcher"",""Ms. LaBonz""]"
tt7852806,2,nm2089814,actor,,"[""Tina Belcher""]"
tt7852806,3,nm1483349,actor,,"[""Gene Belcher""]"
tt7852806,4,nm1926427,actor,,"[""Teddy""]"
tt7852806,5,nm0220615,director,supervising director,
tt7852806,6,nm1986944,director,,
tt7852806,7,nm0098908,writer,creator,
tt7852806,8,nm0202458,writer,creator,
tt7852806,9,nm1392943,writer,written by,
tt7860298,1,nm0532235,actor,,"[""Stan Smith"",""Roger the Alien""]"
tt7860298,2,nm0769446,actress,,"[""Francine Smith""]"
tt7860298,3,nm0342241,actor,,"[""Steve Smith""]"
tt7860298,4,nm1484134,actress,,"[""Hayley Smith""]"
tt7860298,5,nm0048389,actor,,"[""Klaus""]"
tt7860308,1,nm0532235,actor,,"[""Stan Smith"",""Roger the Alien""]"
tt7860308,2,nm0769446,actress,,"[""Francine Smith""]"
tt7860308,3,nm0342241,actor,,"[""Steve Smith""]"
tt7860308,4,nm1484134,actress,,"[""Hayley Smith""]"
tt7860308,5,nm0048389,actor,,"[""Klaus""]"
tt7863126,10,nm3698063,producer,executive producer,
tt7863126,1,nm0000222,actress,,"[""Mrs. Goodman""]"
tt7863126,2,nm2757256,actor,,"[""Linda"",""Blade's Grandmother""]"
tt7863126,3,nm0172806,actor,,"[""Grandpa""]"
tt7863126,4,nm0426678,actor,,"[""Mr. Goodman""]"
tt7863126,5,nm2754614,director,,
tt7863126,6,nm1186794,writer,written by,
tt7863126,7,nm2358444,writer,writer,
tt7863126,8,nm3287345,writer,writer,
tt7863126,9,nm1658287,writer,writer,
tt7953984,10,nm1399560,writer,written by,
tt7953984,1,nm0144657,actor,,"[""Homer Simpson"",""Krusty the Clown"",""Grampa Simpson""]"
tt7953984,2,nm0001413,actress,,"[""Marge Simpson""]"
tt7953984,3,nm0004813,actress,,"[""Bart Simpson"",""Nelson Muntz""]"
tt7953984,4,nm0810379,actress,,"[""Lisa Simpson""]"
tt7953984,5,nm0456658,director,,
tt7953984,6,nm0027214,director,supervising director,
tt7953984,7,nm0004981,writer,creator,
tt7953984,8,nm0000985,writer,creator,
tt7953984,9,nm0800376,writer,creator,
tt7969206,10,nm1802814,writer,head writer,
tt7969206,1,nm0001293,actor,,"[""Barack Obama"",""Harry Potter"",""Thomas the Tank Engine""]"
tt7969206,2,nm0072344,actor,,"[""Dominic Toretto"",""Cheerios Kid"",""General""]"
tt7969206,3,nm1812656,actor,,"[""James Bond"",""Scott Hipwell""]"
tt7969206,4,nm5046593,actress,,"[""Dorothy Ann"",""Jem""]"
tt7969206,5,nm0791995,director,,
tt7969206,6,nm4526557,writer,,
tt7969206,7,nm1827639,writer,,
tt7969206,8,nm1535893,writer,head writer,
tt7969206,9,nm4932962,writer,,
tt7997218,10,nm1803552,writer,,
tt7997218,1,nm0001293,actor,,"[""Arthur"",""Batman"",""Hawkeye""]"
tt7997218,2,nm0072344,actor,,"[""Darth Vader"",""Capt. Smith""]"
tt7997218,3,nm4526557,actress,,"[""Kelly Kapowski"",""Protester""]"
tt7997218,4,nm0283945,actor,,"[""Merlin""]"
tt7997218,5,nm0791995,director,,
tt7997218,6,nm1827639,writer,,
tt7997218,7,nm1535893,writer,head writer,
tt7997218,8,nm4932962,writer,,
tt7997218,9,nm1802814,writer,head writer,
tt7997222,10,nm4871773,writer,,
tt7997222,1,nm0001293,actor,,"[""Shepherd"",""Maximal"",""Dracula""]"
tt7997222,2,nm3017448,actress,,
tt7997222,3,nm3417385,actress,,
tt7997222,4,nm3204275,actor,,"[""Michigan J. Frog"",""Scorponok""]"
tt7997222,5,nm0791995,director,,
tt7997222,6,nm2616390,writer,,
tt7997222,7,nm4526557,writer,,
tt7997222,8,nm1827639,writer,,
tt7997222,9,nm1535893,writer,head writer,
tt8000722,10,nm3018746,writer,story editor,
tt8000722,1,nm0532235,actor,,"[""Stan Smith"",""Roger the Alien""]"
tt8000722,2,nm0769446,actress,,"[""Francine Smith""]"
tt8000722,3,nm0342241,actor,,"[""Steve Smith""]"
tt8000722,4,nm1484134,actress,,"[""Hayley Smith""]"
tt8000722,5,nm2543379,director,,
tt8000722,6,nm0963341,writer,creator,
tt8000722,7,nm0963392,writer,creator,
tt8000722,8,nm4863564,writer,written by,
tt8000722,9,nm1733825,writer,executive story editor,
tt8000724,10,nm4863564,writer,executive story editor,
tt8000724,1,nm0532235,actor,,"[""Stan Smith"",""Roger the Alien""]"
tt8000724,2,nm0769446,actress,,"[""Francine Smith""]"
tt8000724,3,nm0342241,actor,,"[""Steve Smith""]"
tt8000724,4,nm1484134,actress,,"[""Hayley Smith""]"
tt8000724,5,nm0615273,director,,
tt8000724,6,nm0963341,writer,creator,
tt8000724,7,nm0963392,writer,creator,
tt8000724,8,nm1167370,writer,written by,
tt8000724,9,nm1733825,writer,executive story editor,
tt8000726,10,nm1733825,writer,executive story editor,
tt8000726,1,nm0532235,actor,,"[""Stan Smith"",""Roger the Alien""]"
tt8000726,2,nm0769446,actress,,"[""Francine Smith""]"
tt8000726,3,nm0342241,actor,,"[""Steve Smith""]"
tt8000726,4,nm1484134,actress,,"[""Hayley Smith""]"
tt8000726,5,nm1095868,director,,
tt8000726,6,nm1547501,director,supervising director,
tt8000726,7,nm0963341,writer,creator,
tt8000726,8,nm0963392,writer,creator,
tt8000726,9,nm0748706,writer,written by,
tt8000728,10,nm1733825,writer,executive story editor,
tt8000728,1,nm0532235,actor,,"[""Stan Smith"",""Roger the Alien"",""Greg Corbin""]"
tt8000728,2,nm0769446,actress,,"[""Francine Smith""]"
tt8000728,3,nm0342241,actor,,"[""Steve Smith""]"
tt8000728,4,nm1484134,actress,,"[""Hayley Smith""]"
tt8000728,5,nm1439764,director,,
tt8000728,6,nm0963341,writer,creator,
tt8000728,7,nm0963392,writer,creator,
tt8000728,8,nm3334506,writer,written by,
tt8000728,9,nm1822644,writer,written by,
tt8012166,10,nm5512076,composer,,
tt8012166,1,nm0071304,actor,,"[""Bob Belcher""]"
tt8012166,2,nm2089814,actor,,"[""Tina Belcher""]"
tt8012166,3,nm1483349,actor,,"[""Gene Belcher""]"
tt8012166,4,nm1926427,actor,,"[""Teddy""]"
tt8012166,5,nm0220615,director,supervising director,
tt8012166,6,nm2826643,director,,
tt8012166,7,nm0098908,writer,creator,
tt8012166,8,nm0202458,writer,creator,
tt8012166,9,nm0950515,writer,written by,
tt8039086,10,nm2961728,writer,written by,
tt8039086,1,nm0532235,actor,,"[""Stan Smith"",""Roger the Alien""]"
tt8039086,2,nm0769446,actress,,"[""Francine Smith""]"
tt8039086,3,nm0342241,actor,,"[""Steve Smith""]"
tt8039086,4,nm1484134,actress,,"[""Hayley Smith""]"
tt8039086,5,nm0177478,director,,
tt8039086,6,nm2489917,director,,
tt8039086,7,nm0963341,writer,creator,
tt8039086,8,nm0963392,writer,creator,
tt8039086,9,nm1637751,writer,written by,
tt8039094,10,nm0742424,writer,written by,
tt8039094,1,nm0532235,actor,,"[""Stan Smith"",""Roger the Alien""]"
tt8039094,2,nm0769446,actress,,"[""Francine Smith""]"
tt8039094,3,nm0342241,actor,,"[""Steve Smith""]"
tt8039094,4,nm1484134,actress,,"[""Hayley Smith""]"
tt8039094,5,nm0336296,director,,
tt8039094,6,nm1205514,director,,
tt8039094,7,nm1547501,director,supervising director,
